X;Y;Attack1;Attack2;Ability;Protect;EnemyX;EnemyY;next_move;DistanceDifference
1.861417;-3.95006;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.1869264
1.889848;-3.95005;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.2153573999999998
1.918278;-3.950042;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.2437874
1.946708;-3.950035;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.2722174000000002
1.975139;-3.95003;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.3006484
2.003569;-3.950026;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.3290784000000002
2.032;-3.950023;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.3575094
2.06043;-3.95002;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.3859394000000003
2.088861;-3.950018;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.4143704000000001
2.117291;-3.950016;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.4428003999999999
2.145721;-3.950015;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.4712304
2.174152;-3.950014;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.4996614
2.202582;-3.950013;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.5280914
2.231013;-3.950012;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.5565224
2.231013;-3.950011;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.5565224
2.202582;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.5280914
2.174152;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.4996614
2.145721;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.4712304
2.117291;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.4428003999999999
2.088861;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.4143704000000001
2.06043;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.3859394000000003
2.032;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.3575094
2.003569;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.3290784000000002
1.975139;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.3006484
1.946708;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.2722174000000002
1.918278;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.2437874
1.889847;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.2153564000000001
1.861417;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.1869264
1.832986;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.1584954
1.804556;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.1300653999999999
1.776125;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.1016344
1.747695;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.0732043999999998
1.719265;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.0447744
1.690834;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.0163433999999998
1.662404;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.9879133999999999
1.633973;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.9594823999999998
1.605543;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.9310523999999999
1.577112;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.9026214
1.548682;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.8741913999999998
1.520251;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.8457604
1.491821;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.8173304
1.46339;-3.95001;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.7888993999999999
1.43339;-3.873934;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.7588993999999999
1.40339;-3.801782;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.7288993999999999
1.37339;-3.733554;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.6988994000000001
1.34339;-3.66925;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.6688994
1.31339;-3.60887;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.6388994
1.283391;-3.552413;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.6089003999999999
1.253391;-3.499882;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5789003999999999
1.223391;-3.451273;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5489003999999998
1.193391;-3.40659;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.163391;-3.365829;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.4889004
1.133391;-3.328994;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.4589004
1.103391;-3.296082;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.42890039999999996
1.073391;-3.267093;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.39890039999999993
1.043391;-3.242029;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.3689003999999999
1.013391;-3.220889;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.3389003999999999
0.9833908;-3.203673;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.30890019999999996
0.9833908;-3.181013;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.30890019999999996
0.9833908;-3.174049;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.30890019999999996
0.9833908;-3.182781;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.30890019999999996
0.9833908;-3.207209;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.30890019999999996
0.9833908;-3.247333;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.30890019999999996
0.9833908;-3.336949;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.30890019999999996
0.9833908;-3.461881;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.30890019999999996
1.073391;-3.622129;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.39890039999999993
1.193391;-3.890729;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.955804;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.952384;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.950789;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.950409;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.95033;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.950266;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.950215;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.950174;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.950142;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.950116;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.950095;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.950078;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
1.193391;-3.950065;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5189004
